day,timestamp,shopper_id,action,row,col,details
Monday,12:38,1,BROWSING,f,4,Pants
Monday,12:38,8,BROWSING,d,13,Hats & Handbags
Monday,12:38,10,BROWSING,d,3,Stockings
Monday,12:38,11,BROWSING,d,3,Stockings
Monday,12:38,12,BROWSING,h,3,Jeans
Monday,12:38,13,BROWSING,h,3,Jeans
Monday,12:39,1,BROWSING,f,4,Pants
Monday,12:39,8,BROWSING,d,13,Hats & Handbags
Monday,12:39,10,BROWSING,d,3,Stockings
Monday,12:39,11,BROWSING,d,3,Stockings
Monday,12:39,13,BROWSING,h,3,Jeans
Monday,12:40,14,ENTERED,h,8,gender~female age~young
Monday,12:40,8,BROWSING,d,13,Hats & Handbags
Monday,12:40,10,BROWSING,d,3,Stockings
Monday,12:40,12,MOVING,e,3,
Monday,12:40,13,BROWSING,h,3,Jeans
Monday,12:40,14,MOVING,h,6,
Monday,12:41,1,MOVING,e,4,
Monday,12:41,8,BROWSING,d,13,Hats & Handbags
Monday,12:41,10,BROWSING,d,3,Stockings
Monday,12:41,11,MOVING,c,3,
Monday,12:41,12,ARRIVED_SECTION,d,3,Stockings
Monday,12:41,13,BROWSING,h,3,Jeans
Monday,12:41,14,MOVING,h,4,
Monday,12:42,15,ENTERED,h,8,gender~female age~senior
Monday,12:42,1,MOVING,d,4,
Monday,12:42,7,LEFT_FITTING,a,12,
Monday,12:42,8,BROWSING,d,13,Hats & Handbags
Monday,12:42,10,BROWSING,d,3,Stockings
Monday,12:42,11,MOVING,b,3,
Monday,12:42,12,BROWSING,d,3,Stockings
Monday,12:42,13,BROWSING,h,3,Jeans
Monday,12:42,14,ARRIVED_SECTION,h,3,Jeans
Monday,12:42,15,MOVING,h,7,
Monday,12:43,1,MOVING,c,4,
Monday,12:43,7,MOVING,b,11,
Monday,12:43,10,BROWSING,d,3,Stockings
Monday,12:43,11,MOVING,b,4,
Monday,12:43,12,BROWSING,d,3,Stockings
Monday,12:43,13,BROWSING,h,3,Jeans
Monday,12:43,14,BROWSING,h,3,Jeans
Monday,12:43,15,MOVING,h,6,
Monday,12:44,16,ENTERED,h,8,gender~female age~adult
Monday,12:44,1,MOVING,b,4,
Monday,12:44,7,MOVING,b,9,
Monday,12:44,8,MOVING,b,13,
Monday,12:44,10,BROWSING,d,3,Stockings
Monday,12:44,11,MOVING,b,5,
Monday,12:44,12,BROWSING,d,3,Stockings
Monday,12:44,14,BROWSING,h,3,Jeans
Monday,12:44,15,MOVING,h,5,
Monday,12:44,16,MOVING,g,9,
Monday,12:45,1,MOVING,a,4,
Monday,12:45,7,JOINED_QUEUE,b,8,position #1
Monday,12:45,8,MOVING,b,11,
Monday,12:45,10,BROWSING,d,3,Stockings
Monday,12:45,11,MOVING,b,6,
Monday,12:45,12,BROWSING,d,3,Stockings
Monday,12:45,13,MOVING,g,3,
Monday,12:45,14,BROWSING,h,3,Jeans
Monday,12:45,15,MOVING,h,4,
Monday,12:45,16,ARRIVED_SECTION,g,10,Tops
Monday,12:46,7,REACHED_COUNTER,b,7,
Monday,12:46,1,MOVING,a,5,
Monday,12:46,7,AT_CHECKOUT,b,7,
Monday,12:46,8,MOVING,b,9,
Monday,12:46,11,MOVING,b,7,
Monday,12:46,12,BROWSING,d,3,Stockings
Monday,12:46,13,MOVING,g,4,
Monday,12:46,14,BROWSING,h,3,Jeans
Monday,12:46,15,ARRIVED_SECTION,h,3,Jeans
Monday,12:46,16,BROWSING,g,10,Tops
Monday,12:47,1,MOVING,a,6,
Monday,12:47,7,AT_CHECKOUT,b,7,
Monday,12:47,8,JOINED_QUEUE,b,8,position #2
Monday,12:47,10,MOVING,e,3,
Monday,12:47,11,MOVING,b,8,
Monday,12:47,12,BROWSING,d,3,Stockings
Monday,12:47,13,MOVING,g,5,
Monday,12:47,14,BROWSING,h,3,Jeans
Monday,12:47,15,BROWSING,h,3,Jeans
Monday,12:47,16,BROWSING,g,10,Tops
Monday,12:48,1,MOVING,a,7,
Monday,12:48,7,AT_CHECKOUT,b,7,
Monday,12:48,8,IN_QUEUE,b,8,position #2
Monday,12:48,10,MOVING,f,3,
Monday,12:48,11,MOVING,b,9,
Monday,12:48,12,BROWSING,d,3,Stockings
Monday,12:48,13,MOVING,g,6,
Monday,12:48,14,BROWSING,h,3,Jeans
Monday,12:48,15,BROWSING,h,3,Jeans
Monday,12:48,16,BROWSING,g,10,Tops
Monday,12:49,1,MOVING,a,8,
Monday,12:49,7,AT_CHECKOUT,b,7,
Monday,12:49,8,IN_QUEUE,b,8,position #2
Monday,12:49,10,MOVING,g,3,
Monday,12:49,11,MOVING,b,10,
Monday,12:49,12,BROWSING,d,3,Stockings
Monday,12:49,13,MOVING,f,6,
Monday,12:49,14,BROWSING,h,3,Jeans
Monday,12:49,15,BROWSING,h,3,Jeans
Monday,12:49,16,BROWSING,g,10,Tops
Monday,12:50,1,MOVING,a,9,
Monday,12:50,7,AT_CHECKOUT,b,7,
Monday,12:50,8,IN_QUEUE,b,8,position #2
Monday,12:50,10,MOVING,h,3,
Monday,12:50,11,MOVING,b,11,
Monday,12:50,12,BROWSING,d,3,Stockings
Monday,12:50,13,MOVING,e,6,
Monday,12:50,14,BROWSING,h,3,Jeans
Monday,12:50,15,BROWSING,h,3,Jeans
Monday,12:50,16,BROWSING,g,10,Tops
Monday,12:51,1,MOVING,a,10,
Monday,12:51,7,AT_CHECKOUT,b,7,
Monday,12:51,8,ABANDONED_QUEUE,b,8,position #2
Monday,12:51,10,MOVING,h,4,
Monday,12:51,11,MOVING,b,12,
Monday,12:51,12,BROWSING,d,3,Stockings
Monday,12:51,13,MOVING,e,7,
Monday,12:51,14,BROWSING,h,3,Jeans
Monday,12:51,15,BROWSING,h,3,Jeans
Monday,12:51,16,BROWSING,g,10,Tops
Monday,12:52,1,PAUSED,a,10,
Monday,12:52,7,CHECKOUT_COMPLETED,b,7,
Monday,12:52,8,PAUSED,b,8,
Monday,12:52,10,MOVING,h,5,
Monday,12:52,11,MOVING,b,13,
Monday,12:52,12,BROWSING,d,3,Stockings
Monday,12:52,13,MOVING,e,8,
Monday,12:52,14,BROWSING,h,3,Jeans
Monday,12:52,15,BROWSING,h,3,Jeans
Monday,12:52,16,BROWSING,g,10,Tops
Monday,12:53,1,PAUSED,a,10,
Monday,12:53,7,MOVING,b,9,
Monday,12:53,8,PAUSED,b,8,
Monday,12:53,10,MOVING,h,6,
Monday,12:53,11,ARRIVED_SECTION,c,13,Hats & Handbags
Monday,12:53,13,MOVING,e,9,
Monday,12:53,15,BROWSING,h,3,Jeans
Monday,12:53,16,BROWSING,g,10,Tops
Monday,12:54,1,MOVING,a,11,
Monday,12:54,7,MOVING,d,9,
Monday,12:54,8,PAUSED,b,8,
Monday,12:54,10,MOVING,h,7,
Monday,12:54,11,BROWSING,c,13,Hats & Handbags
Monday,12:54,12,MOVING,g,3,
Monday,12:54,13,MOVING,e,10,
Monday,12:54,14,PAUSED,h,3,
Monday,12:54,15,BROWSING,h,3,Jeans
Monday,12:54,16,BROWSING,g,10,Tops
Monday,12:55,1,ARRIVED_FITTING_AREA,a,12,
Monday,12:55,7,MOVING,f,9,
Monday,12:55,8,PAUSED,b,8,
Monday,12:55,10,MOVING,h,8,
Monday,12:55,11,BROWSING,c,13,Hats & Handbags
Monday,12:55,12,MOVING,h,5,
Monday,12:55,13,MOVING,e,11,
Monday,12:55,14,PAUSED,h,3,
Monday,12:55,16,BROWSING,g,10,Tops
Monday,12:56,1,ENTERED_FITTING,a,12,waited 0 ticks
Monday,12:56,7,MOVING,h,9,
Monday,12:56,8,MOVING,c,9,
Monday,12:56,10,MOVING,h,9,
Monday,12:56,11,BROWSING,c,13,Hats & Handbags
Monday,12:56,12,MOVING,h,8,
Monday,12:56,13,MOVING,e,12,
Monday,12:56,14,MOVING,g,4,
Monday,12:56,15,MOVING,h,4,
Monday,12:57,7,EXITED,h,8,
Monday,12:57,8,MOVING,e,9,
Monday,12:57,10,MOVING,h,10,
Monday,12:57,12,MOVING,h,11,
Monday,12:57,13,MOVING,e,13,
Monday,12:57,14,MOVING,g,6,
Monday,12:57,15,MOVING,h,5,
Monday,12:57,16,MOVING,h,11,
Monday,12:58,8,MOVING,g,9,
Monday,12:58,10,MOVING,h,11,
Monday,12:58,11,MOVING,b,13,
Monday,12:58,12,ARRIVED_SECTION,h,13,Skirts & Dresses
Monday,12:58,13,ARRIVED_SECTION,d,13,Hats & Handbags
Monday,12:58,14,MOVING,e,6,
Monday,12:58,15,PAUSED,h,5,
Monday,12:58,16,PAUSED,h,11,
Monday,12:59,8,EXITED,h,8,
Monday,12:59,10,MOVING,h,12,
Monday,12:59,11,MOVING,b,12,
Monday,12:59,12,BROWSING,h,13,Skirts & Dresses
Monday,12:59,13,BROWSING,d,13,Hats & Handbags
Monday,12:59,14,MOVING,e,8,
Monday,12:59,15,PAUSED,h,5,
Monday,12:59,16,PAUSED,h,11,
Monday,13:00,10,ARRIVED_SECTION,h,13,Skirts & Dresses
Monday,13:00,11,MOVING,b,11,
Monday,13:00,12,BROWSING,h,13,Skirts & Dresses
Monday,13:00,13,BROWSING,d,13,Hats & Handbags
Monday,13:00,14,MOVING,e,10,
Monday,13:00,15,MOVING,h,6,
Monday,13:00,16,PAUSED,h,11,
Monday,13:01,10,BROWSING,h,13,Skirts & Dresses
Monday,13:01,11,MOVING,b,10,
Monday,13:01,12,BROWSING,h,13,Skirts & Dresses
Monday,13:01,13,BROWSING,d,13,Hats & Handbags
Monday,13:01,14,MOVING,e,12,
Monday,13:01,15,MOVING,h,7,
Monday,13:01,16,ARRIVED_SECTION,h,13,Skirts & Dresses
Monday,13:02,10,BROWSING,h,13,Skirts & Dresses
Monday,13:02,11,MOVING,b,9,
Monday,13:02,12,BROWSING,h,13,Skirts & Dresses
Monday,13:02,13,BROWSING,d,13,Hats & Handbags
Monday,13:02,14,ARRIVED_SECTION,d,13,Hats & Handbags
Monday,13:02,15,MOVING,h,8,
Monday,13:02,16,BROWSING,h,13,Skirts & Dresses
Monday,13:03,10,BROWSING,h,13,Skirts & Dresses
Monday,13:03,11,MOVING,b,8,
Monday,13:03,12,BROWSING,h,13,Skirts & Dresses
Monday,13:03,13,BROWSING,d,13,Hats & Handbags
Monday,13:03,14,BROWSING,d,13,Hats & Handbags
Monday,13:03,15,MOVING,h,9,
Monday,13:03,16,BROWSING,h,13,Skirts & Dresses
Monday,13:04,10,BROWSING,h,13,Skirts & Dresses
Monday,13:04,11,MOVING,b,7,
Monday,13:04,12,BROWSING,h,13,Skirts & Dresses
Monday,13:04,13,BROWSING,d,13,Hats & Handbags
Monday,13:04,14,BROWSING,d,13,Hats & Handbags
Monday,13:04,15,MOVING,h,10,
Monday,13:04,16,BROWSING,h,13,Skirts & Dresses
Monday,13:05,10,BROWSING,h,13,Skirts & Dresses
Monday,13:05,11,MOVING,b,6,
Monday,13:05,12,BROWSING,h,13,Skirts & Dresses
Monday,13:05,13,BROWSING,d,13,Hats & Handbags
Monday,13:05,14,BROWSING,d,13,Hats & Handbags
Monday,13:05,15,MOVING,h,11,
Monday,13:05,16,BROWSING,h,13,Skirts & Dresses
Monday,13:06,10,BROWSING,h,13,Skirts & Dresses
Monday,13:06,11,ARRIVED_SECTION,c,6,Pants
Monday,13:06,12,BROWSING,h,13,Skirts & Dresses
Monday,13:06,13,BROWSING,d,13,Hats & Handbags
Monday,13:06,14,BROWSING,d,13,Hats & Handbags
Monday,13:06,15,MOVING,h,12,
Monday,13:06,16,BROWSING,h,13,Skirts & Dresses
Monday,13:07,10,BROWSING,h,13,Skirts & Dresses
Monday,13:07,11,BROWSING,c,6,Pants
Monday,13:07,12,BROWSING,h,13,Skirts & Dresses
Monday,13:07,13,BROWSING,d,13,Hats & Handbags
Monday,13:07,14,BROWSING,d,13,Hats & Handbags
Monday,13:07,15,ARRIVED_SECTION,h,13,Skirts & Dresses
Monday,13:07,16,BROWSING,h,13,Skirts & Dresses
Monday,13:08,11,BROWSING,c,6,Pants
Monday,13:08,12,BROWSING,h,13,Skirts & Dresses
Monday,13:08,13,BROWSING,d,13,Hats & Handbags
Monday,13:08,14,BROWSING,d,13,Hats & Handbags
Monday,13:08,15,BROWSING,h,13,Skirts & Dresses
Monday,13:09,10,MOVING,g,13,
Monday,13:09,13,BROWSING,d,13,Hats & Handbags
Monday,13:09,14,BROWSING,d,13,Hats & Handbags
Monday,13:09,15,BROWSING,h,13,Skirts & Dresses
Monday,13:09,16,MOVING,f,13,
Monday,13:10,1,LEFT_FITTING,a,12,
Monday,13:10,10,MOVING,f,13,
Monday,13:10,11,MOVING,b,6,
Monday,13:10,12,MOVING,h,10,
Monday,13:10,13,BROWSING,d,13,Hats & Handbags
Monday,13:10,14,BROWSING,d,13,Hats & Handbags
Monday,13:10,15,BROWSING,h,13,Skirts & Dresses
Monday,13:10,16,MOVING,d,13,
Monday,13:11,1,MOVING,b,12,
Monday,13:11,10,MOVING,e,13,
Monday,13:11,11,MOVING,b,7,
Monday,13:11,12,PAUSED,h,10,
Monday,13:11,13,BROWSING,d,13,Hats & Handbags
Monday,13:11,14,BROWSING,d,13,Hats & Handbags
Monday,13:11,15,BROWSING,h,13,Skirts & Dresses
Monday,13:11,16,MOVING,b,13,
Monday,13:12,1,MOVING,b,11,
Monday,13:12,10,MOVING,d,13,
Monday,13:12,11,JOINED_QUEUE,b,8,position #1
Monday,13:12,12,PAUSED,h,10,
Monday,13:12,13,BROWSING,d,13,Hats & Handbags
Monday,13:12,15,BROWSING,h,13,Skirts & Dresses
Monday,13:12,16,MOVING,b,11,
Monday,13:13,17,ENTERED,h,8,gender~female age~adult
Monday,13:13,11,REACHED_COUNTER,b,7,
Monday,13:13,1,MOVING,b,10,
Monday,13:13,10,MOVING,c,13,
Monday,13:13,11,AT_CHECKOUT,b,7,
Monday,13:13,12,PAUSED,h,10,
Monday,13:13,14,MOVING,e,12,
Monday,13:13,15,BROWSING,h,13,Skirts & Dresses
Monday,13:13,16,PAUSED,b,11,
Monday,13:13,17,MOVING,g,8,
Monday,13:14,1,PAUSED,b,10,
Monday,13:14,10,MOVING,b,13,
Monday,13:14,11,AT_CHECKOUT,b,7,
Monday,13:14,12,PAUSED,h,10,
Monday,13:14,13,MOVING,e,13,
Monday,13:14,14,MOVING,e,10,
Monday,13:14,15,BROWSING,h,13,Skirts & Dresses
Monday,13:14,16,PAUSED,b,11,
Monday,13:14,17,MOVING,f,8,
Monday,13:15,1,PAUSED,b,10,
Monday,13:15,10,MOVING,b,12,
Monday,13:15,11,AT_CHECKOUT,b,7,
Monday,13:15,12,PAUSED,h,10,
Monday,13:15,13,ARRIVED_SECTION,f,13,Skirts & Dresses
Monday,13:15,14,MOVING,e,8,
Monday,13:15,15,BROWSING,h,13,Skirts & Dresses
Monday,13:15,16,PAUSED,b,11,
Monday,13:15,17,MOVING,e,8,
Monday,13:16,1,PAUSED,b,10,
Monday,13:16,10,MOVING,b,11,
Monday,13:16,11,AT_CHECKOUT,b,7,
Monday,13:16,12,PAUSED,h,10,
Monday,13:16,13,BROWSING,f,13,Skirts & Dresses
Monday,13:16,14,ARRIVED_SECTION,e,6,Pants
Monday,13:16,15,BROWSING,h,13,Skirts & Dresses
Monday,13:16,16,PAUSED,b,11,
Monday,13:16,17,MOVING,d,8,
Monday,13:17,1,PAUSED,b,10,
Monday,13:17,10,MOVING,b,10,
Monday,13:17,11,AT_CHECKOUT,b,7,
Monday,13:17,12,PAUSED,h,10,
Monday,13:17,13,BROWSING,f,13,Skirts & Dresses
Monday,13:17,14,BROWSING,e,6,Pants
Monday,13:17,15,BROWSING,h,13,Skirts & Dresses
Monday,13:17,16,MOVING,b,9,
Monday,13:17,17,MOVING,d,7,
Monday,13:18,1,MOVING,b,9,
Monday,13:18,10,MOVING,b,9,
Monday,13:18,11,CHECKOUT_COMPLETED,b,7,
Monday,13:18,12,PAUSED,h,10,
Monday,13:18,13,BROWSING,f,13,Skirts & Dresses
Monday,13:18,14,BROWSING,e,6,Pants
Monday,13:18,15,BROWSING,h,13,Skirts & Dresses
Monday,13:18,16,JOINED_QUEUE,b,8,position #1
Monday,13:18,17,MOVING,d,6,
Monday,13:19,16,REACHED_COUNTER,b,7,
Monday,13:19,1,JOINED_QUEUE,b,8,position #2
Monday,13:19,10,MOVING,b,8,
Monday,13:19,11,MOVING,b,8,
Monday,13:19,12,EXITED,h,8,
Monday,13:19,13,BROWSING,f,13,Skirts & Dresses
Monday,13:19,14,BROWSING,e,6,Pants
Monday,13:19,15,BROWSING,h,13,Skirts & Dresses
Monday,13:19,16,AT_CHECKOUT,b,7,
Monday,13:19,17,MOVING,c,6,
Monday,13:20,1,IN_QUEUE,b,8,position #2
Monday,13:20,10,MOVING,b,7,
Monday,13:20,11,MOVING,b,9,
Monday,13:20,13,BROWSING,f,13,Skirts & Dresses
Monday,13:20,14,BROWSING,e,6,Pants
Monday,13:20,15,BROWSING,h,13,Skirts & Dresses
Monday,13:20,16,AT_CHECKOUT,b,7,
Monday,13:20,17,MOVING,b,6,
Monday,13:21,1,IN_QUEUE,b,8,position #2
Monday,13:21,10,PAUSED,b,7,
Monday,13:21,11,MOVING,c,9,
Monday,13:21,13,BROWSING,f,13,Skirts & Dresses
Monday,13:21,14,BROWSING,e,6,Pants
Monday,13:21,16,AT_CHECKOUT,b,7,
Monday,13:21,17,MOVING,b,5,
Monday,13:22,1,IN_QUEUE,b,8,position #2
Monday,13:22,10,PAUSED,b,7,
Monday,13:22,11,MOVING,d,9,
Monday,13:22,13,BROWSING,f,13,Skirts & Dresses
Monday,13:22,15,MOVING,h,12,
Monday,13:22,16,AT_CHECKOUT,b,7,
Monday,13:22,17,MOVING,b,4,
Monday,13:23,1,IN_QUEUE,b,8,position #2
Monday,13:23,10,PAUSED,b,7,
Monday,13:23,11,MOVING,e,9,
Monday,13:23,13,BROWSING,f,13,Skirts & Dresses
Monday,13:23,14,MOVING,d,7,
Monday,13:23,15,MOVING,h,11,
Monday,13:23,16,AT_CHECKOUT,b,7,
Monday,13:23,17,ARRIVED_SECTION,b,3,Underwear
Monday,13:24,1,IN_QUEUE,b,8,position #2
Monday,13:24,10,MOVING,b,6,
Monday,13:24,11,MOVING,f,9,
Monday,13:24,13,BROWSING,f,13,Skirts & Dresses
Monday,13:24,14,MOVING,d,9,
Monday,13:24,15,MOVING,h,10,
Monday,13:24,16,AT_CHECKOUT,b,7,
Monday,13:24,17,BROWSING,b,3,Underwear
Monday,13:25,1,IN_QUEUE,b,8,position #2
Monday,13:25,10,MOVING,b,5,
Monday,13:25,11,MOVING,g,9,
Monday,13:25,13,BROWSING,f,13,Skirts & Dresses
Monday,13:25,14,ARRIVED_SECTION,d,10,Tops
Monday,13:25,15,MOVING,g,10,
Monday,13:25,16,AT_CHECKOUT,b,7,
Monday,13:25,17,BROWSING,b,3,Underwear
Monday,13:26,1,ABANDONED_QUEUE,b,8,position #2
Monday,13:26,10,MOVING,b,4,
Monday,13:26,11,MOVING,h,9,
Monday,13:26,13,BROWSING,f,13,Skirts & Dresses
Monday,13:26,14,BROWSING,d,10,Tops
Monday,13:26,15,MOVING,f,10,
Monday,13:26,16,CHECKOUT_COMPLETED,b,7,
Monday,13:26,17,BROWSING,b,3,Underwear
Monday,13:27,18,ENTERED,h,8,gender~male age~young
Monday,13:27,1,MOVING,b,9,
Monday,13:27,10,ARRIVED_SECTION,b,3,Underwear
Monday,13:27,11,EXITED,h,8,
Monday,13:27,13,BROWSING,f,13,Skirts & Dresses
Monday,13:27,14,BROWSING,d,10,Tops
Monday,13:27,15,MOVING,f,9,
Monday,13:27,16,MOVING,b,9,
Monday,13:27,17,BROWSING,b,3,Underwear
Monday,13:27,18,MOVING,f,7,
Monday,13:28,1,MOVING,c,9,
Monday,13:28,10,BROWSING,b,3,Underwear
Monday,13:28,14,BROWSING,d,10,Tops
Monday,13:28,15,MOVING,f,8,
Monday,13:28,16,MOVING,d,9,
Monday,13:28,17,BROWSING,b,3,Underwear
Monday,13:28,18,ARRIVED_SECTION,f,6,Pants
Monday,13:29,1,MOVING,d,9,
Monday,13:29,10,BROWSING,b,3,Underwear
Monday,13:29,13,MOVING,e,13,
Monday,13:29,14,BROWSING,d,10,Tops
Monday,13:29,15,MOVING,f,7,
Monday,13:29,16,MOVING,f,9,
Monday,13:29,17,BROWSING,b,3,Underwear
Monday,13:29,18,BROWSING,f,6,Pants
Monday,13:30,1,MOVING,e,9,
Monday,13:30,10,BROWSING,b,3,Underwear
Monday,13:30,13,MOVING,e,12,
Monday,13:30,14,BROWSING,d,10,Tops
Monday,13:30,15,ARRIVED_SECTION,f,6,Pants
Monday,13:30,16,MOVING,h,9,
Monday,13:30,17,BROWSING,b,3,Underwear
Monday,13:30,18,BROWSING,f,6,Pants
Monday,13:31,19,ENTERED,h,8,gender~female age~young
Monday,13:31,1,MOVING,f,9,
Monday,13:31,10,BROWSING,b,3,Underwear
Monday,13:31,13,MOVING,e,11,
Monday,13:31,15,BROWSING,f,6,Pants
Monday,13:31,16,EXITED,h,8,
Monday,13:31,17,BROWSING,b,3,Underwear
Monday,13:31,18,BROWSING,f,6,Pants
Monday,13:31,19,MOVING,f,8,
Monday,13:32,1,MOVING,g,9,
Monday,13:32,10,BROWSING,b,3,Underwear
Monday,13:32,13,MOVING,e,10,
Monday,13:32,14,MOVING,b,10,
Monday,13:32,15,BROWSING,f,6,Pants
Monday,13:32,18,BROWSING,f,6,Pants
Monday,13:32,19,ARRIVED_SECTION,f,6,Pants
Monday,13:33,1,MOVING,h,9,
Monday,13:33,10,BROWSING,b,3,Underwear
Monday,13:33,13,MOVING,e,9,
Monday,13:33,14,MOVING,a,11,
Monday,13:33,15,BROWSING,f,6,Pants
Monday,13:33,17,PAUSED,b,3,
Monday,13:33,18,BROWSING,f,6,Pants
Monday,13:33,19,BROWSING,f,6,Pants
Monday,13:34,1,EXITED,h,8,
Monday,13:34,10,BROWSING,b,3,Underwear
Monday,13:34,13,MOVING,e,8,
Monday,13:34,14,ARRIVED_FITTING_AREA,a,12,
Monday,13:34,15,BROWSING,f,6,Pants
Monday,13:34,17,PAUSED,b,3,
Monday,13:34,18,BROWSING,f,6,Pants
Monday,13:34,19,BROWSING,f,6,Pants
Monday,13:35,13,MOVING,e,7,
Monday,13:35,14,ENTERED_FITTING,a,12,waited 0 ticks
Monday,13:35,15,BROWSING,f,6,Pants
Monday,13:35,17,ARRIVED_SECTION,c,3,Stockings
Monday,13:35,18,BROWSING,f,6,Pants
Monday,13:35,19,BROWSING,f,6,Pants
Monday,13:36,10,MOVING,a,3,
Monday,13:36,13,ARRIVED_SECTION,e,6,Pants
Monday,13:36,15,BROWSING,f,6,Pants
Monday,13:36,17,BROWSING,c,3,Stockings
Monday,13:36,18,BROWSING,f,6,Pants
Monday,13:36,19,BROWSING,f,6,Pants
Monday,13:37,10,MOVING,a,4,
Monday,13:37,13,BROWSING,e,6,Pants
Monday,13:37,15,BROWSING,f,6,Pants
Monday,13:37,17,BROWSING,c,3,Stockings
Monday,13:37,19,BROWSING,f,6,Pants
Monday,13:38,10,MOVING,a,5,
Monday,13:38,13,BROWSING,e,6,Pants
Monday,13:38,15,BROWSING,f,6,Pants
Monday,13:38,17,BROWSING,c,3,Stockings
Monday,13:38,18,MOVING,e,8,
Monday,13:38,19,BROWSING,f,6,Pants
Monday,13:39,10,MOVING,a,6,
Monday,13:39,13,BROWSING,e,6,Pants
Monday,13:39,15,BROWSING,f,6,Pants
Monday,13:39,17,BROWSING,c,3,Stockings
Monday,13:39,18,MOVING,e,11,
Monday,13:39,19,BROWSING,f,6,Pants
Monday,13:40,10,MOVING,a,7,
Monday,13:40,13,BROWSING,e,6,Pants
Monday,13:40,15,BROWSING,f,6,Pants
Monday,13:40,18,PAUSED,e,11,
Monday,13:41,10,MOVING,a,8,
Monday,13:41,13,BROWSING,e,6,Pants
Monday,13:41,15,BROWSING,f,6,Pants
Monday,13:41,17,MOVING,b,3,
Monday,13:41,18,PAUSED,e,11,
Monday,13:41,19,MOVING,e,7,
Monday,13:42,20,ENTERED,h,8,gender~male age~young
Monday,13:42,10,MOVING,a,9,
Monday,13:42,13,BROWSING,e,6,Pants
Monday,13:42,15,BROWSING,f,6,Pants
Monday,13:42,17,MOVING,b,4,
Monday,13:42,18,PAUSED,e,11,
Monday,13:42,19,MOVING,e,9,
Monday,13:42,20,MOVING,f,8,
Monday,13:43,10,MOVING,a,10,
Monday,13:43,13,BROWSING,e,6,Pants
Monday,13:43,17,MOVING,b,5,
Monday,13:43,18,ARRIVED_SECTION,d,13,Hats & Handbags
Monday,13:43,19,MOVING,e,11,
Monday,13:43,20,ARRIVED_SECTION,f,6,Pants
Monday,13:44,10,MOVING,a,11,
Monday,13:44,13,BROWSING,e,6,Pants
Monday,13:44,15,MOVING,f,7,
Monday,13:44,17,MOVING,b,6,
Monday,13:44,18,BROWSING,d,13,Hats & Handbags
Monday,13:44,19,MOVING,e,13,
Monday,13:44,20,BROWSING,f,6,Pants
Monday,13:45,10,ARRIVED_FITTING_AREA,a,12,
Monday,13:45,13,BROWSING,e,6,Pants
Monday,13:45,15,MOVING,f,8,
Monday,13:45,17,MOVING,c,6,
Monday,13:45,18,BROWSING,d,13,Hats & Handbags
Monday,13:45,19,ARRIVED_SECTION,f,13,Skirts & Dresses
Monday,13:45,20,BROWSING,f,6,Pants
Monday,13:46,10,ENTERED_FITTING,a,13,waited 0 ticks
Monday,13:46,13,BROWSING,e,6,Pants
Monday,13:46,15,MOVING,f,9,
Monday,13:46,17,MOVING,d,6,
Monday,13:46,18,BROWSING,d,13,Hats & Handbags
Monday,13:46,19,BROWSING,f,13,Skirts & Dresses
Monday,13:46,20,BROWSING,f,6,Pants
Monday,13:47,13,BROWSING,e,6,Pants
Monday,13:47,15,ARRIVED_SECTION,f,10,Tops
Monday,13:47,17,MOVING,e,6,
Monday,13:47,18,BROWSING,d,13,Hats & Handbags
Monday,13:47,19,BROWSING,f,13,Skirts & Dresses
Monday,13:47,20,BROWSING,f,6,Pants
Monday,13:48,13,BROWSING,e,6,Pants
Monday,13:48,15,BROWSING,f,10,Tops
Monday,13:48,17,MOVING,e,7,
Monday,13:48,19,BROWSING,f,13,Skirts & Dresses
Monday,13:49,15,BROWSING,f,10,Tops
Monday,13:49,17,MOVING,e,8,
Monday,13:49,18,ARRIVED_SECTION,d,13,Tops
Monday,13:49,19,BROWSING,f,13,Skirts & Dresses
Monday,13:49,20,MOVING,d,6,
Monday,13:50,13,MOVING,d,6,
Monday,13:50,15,BROWSING,f,10,Tops
Monday,13:50,17,MOVING,e,9,
Monday,13:50,18,BROWSING,d,13,Tops
Monday,13:50,20,PAUSED,d,6,
Monday,13:51,13,MOVING,c,6,
Monday,13:51,15,BROWSING,f,10,Tops
Monday,13:51,17,MOVING,e,10,
Monday,13:51,18,BROWSING,d,13,Tops
Monday,13:51,19,MOVING,h,13,
Monday,13:51,20,PAUSED,d,6,
Monday,13:52,13,MOVING,b,6,
Monday,13:52,15,BROWSING,f,10,Tops
Monday,13:52,17,MOVING,e,11,
Monday,13:52,18,BROWSING,d,13,Tops
Monday,13:52,19,MOVING,h,11,
Monday,13:52,20,MOVING,b,6,
Monday,13:53,13,MOVING,b,5,
Monday,13:53,14,LEFT_FITTING,a,12,
Monday,13:53,15,BROWSING,f,10,Tops
Monday,13:53,17,MOVING,e,12,
Monday,13:53,18,BROWSING,d,13,Tops
Monday,13:53,19,PAUSED,h,11,
Monday,13:53,20,MOVING,b,4,
Monday,13:54,13,MOVING,b,4,
Monday,13:54,14,MOVING,b,11,
Monday,13:54,15,BROWSING,f,10,Tops
Monday,13:54,17,MOVING,e,13,
Monday,13:54,18,BROWSING,d,13,Tops
Monday,13:54,19,PAUSED,h,11,
