frame,time_s,label,conf,x1,y1,x2,y2,cx,cy,w,h,person_id
708,54.075,shopping bag,0.329,376.9,652.7,461.7,719.7,419.3,686.2,84.8,67.1,
708,54.075,cardboard box,0.259,566.7,235.4,637.2,360.0,601.9,297.7,70.5,124.6,
708,54.075,shopping basket,0.251,420.6,346.9,659.8,623.2,540.2,485.1,239.3,276.3,
710,54.227,shopping basket,0.889,335.7,343.8,446.4,513.9,391.0,428.8,110.7,170.1,
710,54.227,shopping bag,0.405,374.7,653.6,460.4,719.5,417.6,686.5,85.8,65.9,48
710,54.227,handbag,0.376,340.2,123.2,375.0,177.1,357.6,150.1,34.8,53.8,24
710,54.227,shopping basket,0.373,418.4,353.9,660.0,623.2,539.2,488.6,241.6,269.3,
712,54.38,handbag,0.432,342.1,123.5,378.4,176.6,360.2,150.0,36.3,53.2,24
712,54.38,cardboard box,0.256,136.8,605.6,264.3,719.5,200.6,662.5,127.5,113.9,
714,54.533,handbag,0.537,343.2,124.1,380.0,176.5,361.6,150.3,36.8,52.4,24
716,54.686,handbag,0.425,345.4,124.5,380.7,176.4,363.0,150.4,35.4,51.9,24
716,54.686,handbag,0.324,380.4,649.5,466.0,718.6,423.2,684.0,85.6,69.1,48
718,54.838,handbag,0.424,347.1,126.8,382.2,175.5,364.7,151.2,35.1,48.7,24
718,54.838,shopping bag,0.403,132.9,392.7,190.2,492.4,161.6,442.5,57.3,99.7,2
718,54.838,handbag,0.354,386.0,642.8,469.8,718.5,427.9,680.7,83.8,75.7,48
718,54.838,cardboard box,0.288,137.2,607.6,263.4,719.7,200.3,663.6,126.2,112.1,
720,54.991,handbag,0.385,346.8,125.3,382.2,176.5,364.5,150.9,35.4,51.3,24
720,54.991,handbag,0.337,386.8,641.6,470.4,718.3,428.6,679.9,83.6,76.7,48
720,54.991,cardboard box,0.319,294.5,432.3,360.1,535.4,327.3,483.8,65.6,103.2,2
722,55.144,handbag,0.44,346.7,121.6,382.3,176.7,364.5,149.2,35.5,55.1,24
722,55.144,shopping bag,0.363,314.1,448.7,359.9,518.0,337.0,483.4,45.9,69.3,2
724,55.297,handbag,0.495,348.5,123.4,383.4,174.7,365.9,149.0,34.9,51.3,24
724,55.297,shopping basket,0.292,419.6,346.2,660.4,624.9,540.0,485.6,240.7,278.8,
724,55.297,handbag,0.28,387.2,643.5,473.1,718.8,430.2,681.1,85.9,75.3,48
726,55.449,shopping bag,0.479,875.3,274.2,912.7,346.6,894.0,310.4,37.4,72.5,41
726,55.449,handbag,0.419,348.1,122.9,383.4,174.6,365.7,148.7,35.3,51.6,24
728,55.602,shopping bag,0.62,832.5,283.3,885.6,366.8,859.0,325.1,53.1,83.5,41
728,55.602,handbag,0.364,390.1,641.4,476.3,718.6,433.2,680.0,86.2,77.2,48
728,55.602,handbag,0.35,347.3,124.0,382.2,175.7,364.8,149.9,34.9,51.7,24
730,55.755,shopping bag,0.495,804.6,275.0,864.2,359.2,834.4,317.1,59.6,84.2,
730,55.755,handbag,0.455,347.1,123.9,382.3,175.4,364.7,149.6,35.1,51.5,24
730,55.755,handbag,0.419,390.8,639.8,475.6,717.9,433.2,678.8,84.8,78.1,48
730,55.755,shopping basket,0.283,426.6,350.0,661.0,621.1,543.8,485.5,234.4,271.1,
730,55.755,cardboard box,0.277,206.1,250.7,286.6,371.8,246.3,311.3,80.5,121.1,
732,55.908,shopping basket,0.5,414.6,342.6,661.0,628.4,537.8,485.5,246.3,285.9,
732,55.908,handbag,0.351,347.1,126.9,382.2,174.5,364.6,150.7,35.2,47.6,24
732,55.908,handbag,0.33,388.8,643.1,473.3,719.9,431.0,681.5,84.5,76.7,48
732,55.908,shopping bag,0.291,764.2,214.4,849.6,362.5,806.9,288.4,85.4,148.1,
732,55.908,shopping basket,0.255,133.5,392.5,187.3,490.1,160.4,441.3,53.8,97.6,
734,56.06,shopping basket,0.604,415.0,324.6,661.5,629.3,538.3,477.0,246.5,304.7,
734,56.06,shopping bag,0.544,690.5,197.1,756.8,343.3,723.6,270.2,66.3,146.2,41
734,56.06,handbag,0.357,346.9,127.2,382.4,174.5,364.6,150.9,35.5,47.3,24
734,56.06,handbag,0.318,385.7,645.2,470.4,719.7,428.1,682.4,84.7,74.5,48
734,56.06,cardboard box,0.267,205.7,243.8,284.9,372.6,245.3,308.2,79.2,128.8,
734,56.06,shopping basket,0.251,133.5,392.5,187.3,490.1,160.4,441.3,53.8,97.6,
736,56.213,handbag,0.48,346.5,126.6,382.0,174.8,364.2,150.7,35.5,48.2,24
736,56.213,shopping basket,0.466,418.2,353.9,660.9,622.9,539.6,488.4,242.8,269.0,
736,56.213,shopping bag,0.331,651.4,182.8,721.9,321.0,686.6,251.9,70.5,138.2,41
736,56.213,shopping bag,0.254,522.7,237.9,648.1,473.6,585.4,355.7,125.4,235.6,41
738,56.366,shopping bag,0.496,638.1,174.6,707.9,312.0,673.0,243.3,69.7,137.4,41
738,56.366,shopping basket,0.441,423.2,354.8,661.3,621.7,542.2,488.2,238.0,266.9,
738,56.366,handbag,0.421,346.0,125.0,382.2,175.3,364.1,150.2,36.2,50.3,24
738,56.366,shopping basket,0.387,522.9,240.8,644.8,438.7,583.9,339.8,121.9,197.9,41
738,56.366,handbag,0.318,385.7,646.2,470.0,719.7,427.8,683.0,84.3,73.5,48
738,56.366,shopping bag,0.304,643.5,232.3,707.0,313.9,675.2,273.1,63.5,81.5,41
740,56.519,shopping basket,0.588,418.7,354.0,660.9,621.5,539.8,487.7,242.2,267.5,
740,56.519,handbag,0.404,345.5,123.9,382.3,175.2,363.9,149.5,36.8,51.3,24
740,56.519,shopping bag,0.39,636.5,178.3,694.3,313.5,665.4,245.9,57.8,135.2,41
740,56.519,handbag,0.344,385.8,646.0,470.7,719.7,428.3,682.8,84.9,73.8,48
740,56.519,shopping basket,0.265,133.9,393.1,187.2,490.2,160.5,441.6,53.3,97.1,
742,56.672,shopping basket,0.558,441.7,353.4,660.5,621.1,551.1,487.3,218.7,267.7,
742,56.672,shopping basket,0.466,521.8,242.6,645.1,450.5,583.4,346.6,123.3,207.9,41
742,56.672,shopping basket,0.385,418.0,274.1,661.5,623.9,539.7,449.0,243.5,349.8,
742,56.672,handbag,0.384,630.3,173.7,687.4,309.5,658.9,241.6,57.1,135.8,41
742,56.672,handbag,0.351,385.5,645.7,470.5,719.6,428.0,682.7,85.0,73.9,48
742,56.672,handbag,0.327,346.0,124.5,382.3,175.5,364.1,150.0,36.3,51.0,24
742,56.672,shopping basket,0.288,133.9,393.0,187.1,490.1,160.5,441.6,53.2,97.1,
744,56.824,shopping basket,0.558,419.7,280.2,660.3,626.0,540.0,453.1,240.6,345.8,
744,56.824,handbag,0.438,620.7,163.6,678.8,301.2,649.8,232.4,58.1,137.6,41
744,56.824,shopping basket,0.366,457.0,357.4,660.0,621.4,558.5,489.4,203.1,264.0,
744,56.824,handbag,0.349,385.7,645.9,470.3,719.6,428.0,682.7,84.6,73.7,48
744,56.824,handbag,0.305,347.1,126.3,381.0,175.1,364.1,150.7,33.9,48.8,24
744,56.824,shopping basket,0.269,133.9,393.0,187.2,490.1,160.5,441.5,53.2,97.2,
746,56.977,shopping basket,0.513,420.4,355.5,660.9,622.0,540.6,488.7,240.6,266.5,
746,56.977,shopping bag,0.488,607.1,160.6,663.9,290.7,635.5,225.6,56.8,130.0,41
746,56.977,handbag,0.405,346.9,124.9,381.5,175.2,364.2,150.0,34.6,50.2,24
746,56.977,handbag,0.347,385.5,646.7,469.4,719.6,427.5,683.1,83.8,72.8,48
746,56.977,shopping bag,0.276,609.2,211.7,663.3,289.2,636.3,250.4,54.1,77.4,41
746,56.977,shopping basket,0.272,520.8,247.6,647.3,457.2,584.1,352.4,126.4,209.7,41
746,56.977,shopping basket,0.263,133.9,393.1,187.2,490.1,160.5,441.6,53.3,97.0,
748,57.13,shopping basket,0.508,433.4,356.5,660.5,622.9,546.9,489.7,227.1,266.4,
748,57.13,handbag,0.401,385.3,645.1,469.5,719.6,427.4,682.4,84.3,74.4,48
748,57.13,handbag,0.39,346.9,125.7,381.5,175.4,364.2,150.6,34.6,49.7,24
748,57.13,shopping bag,0.365,587.2,199.3,644.9,277.5,616.1,238.4,57.7,78.2,41
748,57.13,shopping basket,0.273,133.9,392.9,187.2,490.1,160.6,441.5,53.3,97.2,
748,57.13,shopping bag,0.256,581.6,153.2,645.4,277.2,613.5,215.2,63.8,124.0,41
750,57.283,shopping basket,0.529,438.0,355.7,660.5,623.0,549.2,489.4,222.5,267.3,
750,57.283,handbag,0.398,384.9,646.3,468.4,719.3,426.7,682.8,83.5,73.0,48
750,57.283,shopping bag,0.375,569.7,183.4,624.1,262.1,596.9,222.7,54.3,78.7,
750,57.283,handbag,0.351,346.6,125.2,382.1,175.3,364.4,150.3,35.4,50.0,24
750,57.283,shopping bag,0.299,564.4,155.1,623.4,261.6,593.9,208.4,59.0,106.5,
750,57.283,shopping basket,0.273,134.0,392.9,187.2,490.1,160.6,441.5,53.2,97.2,
752,57.435,handbag,0.418,384.1,645.7,467.4,719.7,425.7,682.7,83.2,74.0,48
752,57.435,handbag,0.391,346.2,124.0,381.2,175.9,363.7,149.9,35.0,52.0,24
752,57.435,shopping basket,0.369,419.0,345.4,659.4,638.8,539.2,492.1,240.4,293.4,
752,57.435,shopping basket,0.316,134.0,391.8,187.4,490.1,160.7,441.0,53.3,98.3,
754,57.588,shopping bag,0.454,538.8,174.1,596.6,252.2,567.7,213.1,57.7,78.1,6
754,57.588,handbag,0.4,384.0,646.2,467.2,719.7,425.6,682.9,83.1,73.5,48
754,57.588,handbag,0.362,346.3,124.3,381.1,175.8,363.7,150.0,34.9,51.5,24
754,57.588,shopping basket,0.351,419.4,335.9,659.4,640.9,539.4,488.4,240.1,304.9,
754,57.588,shopping basket,0.309,455.2,378.2,660.3,627.9,557.8,503.1,205.1,249.7,
754,57.588,shopping basket,0.298,134.0,392.0,187.4,490.1,160.7,441.0,53.3,98.1,
756,57.741,handbag,0.403,384.4,646.5,467.5,719.6,425.9,683.0,83.1,73.1,48
756,57.741,shopping basket,0.391,437.5,359.6,660.5,624.2,549.0,491.9,223.0,264.6,
756,57.741,shopping basket,0.285,134.0,392.0,187.3,490.0,160.6,441.0,53.3,98.0,
756,57.741,handbag,0.282,345.7,123.2,381.3,175.2,363.5,149.2,35.6,52.0,
758,57.894,handbag,0.377,384.6,646.7,466.9,719.6,425.8,683.2,82.3,73.0,48
758,57.894,shopping basket,0.365,441.3,359.4,660.4,623.8,550.9,491.6,219.1,264.5,
758,57.894,shopping basket,0.28,134.1,392.0,187.3,490.0,160.7,441.0,53.2,98.0,
758,57.894,handbag,0.271,345.7,123.2,381.2,174.6,363.5,148.9,35.5,51.5,
760,58.046,handbag,0.406,384.6,645.6,467.2,719.5,425.9,682.6,82.7,73.9,48
760,58.046,shopping basket,0.366,437.6,355.9,660.5,627.5,549.1,491.7,222.9,271.6,
760,58.046,handbag,0.316,346.1,124.3,381.1,174.2,363.6,149.2,35.0,49.9,
760,58.046,shopping basket,0.267,134.0,391.9,187.4,490.2,160.7,441.0,53.4,98.3,
762,58.199,handbag,0.439,346.3,124.7,381.7,174.2,364.0,149.5,35.4,49.5,
762,58.199,shopping basket,0.405,428.8,354.4,660.6,627.1,544.7,490.8,231.7,272.7,
762,58.199,handbag,0.402,384.1,644.9,466.7,719.5,425.4,682.2,82.6,74.6,48
762,58.199,shopping basket,0.277,134.0,391.8,187.4,490.2,160.7,441.0,53.5,98.4,
764,58.352,handbag,0.485,345.6,124.0,382.0,175.3,363.8,149.6,36.4,51.2,
764,58.352,shopping basket,0.377,425.0,358.8,660.4,630.2,542.7,494.5,235.4,271.4,
764,58.352,handbag,0.35,384.1,647.2,465.6,719.5,424.9,683.3,81.6,72.3,48
764,58.352,shopping basket,0.265,133.4,389.7,187.2,491.8,160.3,440.7,53.8,102.2,
766,58.505,shopping bag,0.455,341.5,121.9,383.5,175.3,362.5,148.6,41.9,53.4,24
766,58.505,handbag,0.362,383.5,647.1,465.2,719.6,424.4,683.3,81.7,72.5,48
766,58.505,shopping basket,0.33,418.9,333.7,659.7,647.4,539.3,490.5,240.8,313.7,
766,58.505,shopping basket,0.271,133.4,389.7,187.4,491.8,160.4,440.7,54.0,102.1,
768,58.657,handbag,0.491,343.9,125.3,378.9,174.8,361.4,150.1,35.1,49.5,24
768,58.657,handbag,0.379,383.1,647.2,464.9,719.6,424.0,683.4,81.9,72.4,48
768,58.657,shopping basket,0.335,440.1,377.4,660.2,639.9,550.1,508.7,220.0,262.5,
768,58.657,shopping basket,0.254,133.3,389.5,187.3,491.8,160.3,440.7,54.0,102.3,
770,58.81,shopping bag,0.406,439.7,148.2,476.4,211.6,458.0,179.9,36.6,63.4,41
770,58.81,shopping basket,0.331,439.3,381.7,660.2,644.4,549.7,513.1,221.0,262.7,
770,58.81,handbag,0.326,383.3,648.6,463.1,719.8,423.2,684.2,79.9,71.2,48
770,58.81,shopping bag,0.283,341.5,121.6,373.0,177.2,357.2,149.4,31.6,55.6,24
770,58.81,shopping basket,0.261,133.4,389.7,187.3,491.8,160.3,440.8,53.9,102.1,
772,58.963,shopping bag,0.4,433.3,146.2,473.3,204.4,453.3,175.3,40.0,58.2,41
772,58.963,handbag,0.365,383.2,648.4,460.8,720.0,422.0,684.2,77.7,71.6,48
772,58.963,shopping bag,0.31,428.1,101.8,474.4,206.3,451.3,154.1,46.3,104.5,41
772,58.963,shopping basket,0.285,435.3,377.1,660.5,646.6,547.9,511.8,225.1,269.5,
774,59.116,shopping bag,0.369,427.5,96.5,473.4,206.1,450.4,151.3,45.9,109.6,41
774,59.116,shopping bag,0.361,431.0,143.5,472.4,204.8,451.7,174.1,41.4,61.2,41
774,59.116,shopping basket,0.276,133.3,389.4,187.6,491.8,160.4,440.6,54.3,102.4,
776,59.268,shopping basket,0.327,133.4,389.7,187.3,491.8,160.4,440.7,54.0,102.1,
776,59.268,shopping bag,0.314,426.6,92.5,473.9,199.8,450.2,146.2,47.3,107.3,41
776,59.268,shopping bag,0.311,430.7,143.0,472.4,199.4,451.5,171.2,41.7,56.4,41
778,59.421,shopping bag,0.417,429.6,135.2,471.8,194.6,450.7,164.9,42.3,59.4,41
778,59.421,shopping basket,0.332,133.3,389.4,187.4,491.8,160.4,440.6,54.1,102.4,
780,59.574,shopping bag,0.521,426.1,130.0,467.1,187.3,446.6,158.6,41.0,57.3,41
780,59.574,shopping basket,0.293,133.4,389.5,187.6,491.8,160.5,440.6,54.3,102.3,
782,59.727,shopping bag,0.419,421.1,91.1,463.5,182.0,442.3,136.6,42.4,90.9,41
782,59.727,shopping basket,0.287,133.4,389.8,187.6,491.8,160.5,440.8,54.2,102.1,
782,59.727,handbag,0.285,422.0,117.3,462.6,181.6,442.3,149.4,40.6,64.3,41
784,59.879,shopping bag,0.437,404.6,100.3,447.0,177.2,425.8,138.8,42.4,76.9,
784,59.879,shopping bag,0.324,402.5,86.2,455.8,177.5,429.2,131.9,53.4,91.2,
786,60.032,handbag,0.534,397.5,113.9,435.2,174.0,416.4,144.0,37.7,60.1,
786,60.032,shopping basket,0.255,133.4,389.7,187.7,491.9,160.6,440.8,54.3,102.2,
788,60.185,handbag,0.423,391.8,116.1,430.0,171.0,410.9,143.6,38.2,54.9,
788,60.185,shopping basket,0.297,133.3,389.6,187.4,491.8,160.4,440.7,54.1,102.2,
788,60.185,shopping bag,0.257,390.1,82.1,431.5,172.7,410.8,127.4,41.5,90.7,
790,60.338,shopping bag,0.408,388.5,112.3,426.7,169.3,407.6,140.8,38.2,57.0,
790,60.338,shopping basket,0.302,133.3,389.5,187.7,491.8,160.5,440.6,54.3,102.3,
792,60.49,shopping bag,0.472,387.1,116.8,420.6,165.1,403.8,140.9,33.5,48.4,
792,60.49,shopping basket,0.32,133.3,389.7,187.7,491.8,160.5,440.8,54.4,102.1,
794,60.643,shopping bag,0.417,386.6,113.7,420.6,163.0,403.6,138.3,33.9,49.3,
794,60.643,shopping basket,0.264,133.2,389.7,187.6,491.9,160.4,440.8,54.4,102.1,
796,60.796,shopping bag,0.383,384.6,109.7,423.7,164.6,404.2,137.1,39.1,54.9,58
798,60.949,shopping bag,0.255,205.4,357.9,337.0,544.1,271.2,451.0,131.6,186.2,2
800,61.101,shopping bag,0.252,205.9,347.3,329.0,547.1,267.4,447.2,123.1,199.9,2
806,61.56,shopping bag,0.627,740.1,628.5,846.6,720.0,793.3,674.2,106.6,91.5,
808,61.712,shopping bag,0.431,732.6,588.1,826.3,720.0,779.5,654.1,93.7,131.9,61
808,61.712,cardboard box,0.271,206.2,246.7,268.9,355.1,237.5,300.9,62.7,108.4,2
810,61.865,shopping bag,0.569,302.6,232.2,355.4,351.5,329.0,291.8,52.8,119.3,2
810,61.865,shopping bag,0.365,753.8,553.8,840.4,720.0,797.1,636.9,86.6,166.2,61
810,61.865,cardboard box,0.276,206.4,246.4,280.8,359.3,243.6,302.9,74.4,112.9,2
810,61.865,handbag,0.258,347.1,91.2,389.7,137.7,368.4,114.5,42.5,46.5,
812,62.018,shopping bag,0.567,774.6,524.8,855.3,688.8,815.0,606.8,80.7,164.0,61
812,62.018,handbag,0.399,355.8,85.4,405.4,138.7,380.6,112.0,49.6,53.3,
812,62.018,shopping bag,0.353,290.2,230.5,335.3,330.1,312.8,280.3,45.1,99.6,41
814,62.171,shopping bag,0.591,273.1,223.9,325.9,324.4,299.5,274.2,52.8,100.5,41
814,62.171,handbag,0.374,792.7,539.8,863.7,674.6,828.2,607.2,71.1,134.8,61
814,62.171,handbag,0.35,363.5,77.9,412.0,130.5,387.8,104.2,48.5,52.6,
814,62.171,shopping bag,0.281,205.4,245.8,276.4,375.0,240.9,310.4,71.0,129.2,2
814,62.171,shopping bag,0.253,305.1,369.8,340.9,427.2,323.0,398.5,35.7,57.4,2
816,62.323,shopping bag,0.579,268.5,221.8,318.1,303.5,293.3,262.7,49.6,81.8,41
816,62.323,handbag,0.473,800.1,541.8,865.9,659.7,833.0,600.8,65.8,118.0,61
816,62.323,shopping basket,0.299,133.2,388.8,190.5,490.6,161.9,439.7,57.3,101.7,
816,62.323,handbag,0.25,372.1,77.9,417.7,124.7,394.9,101.3,45.6,46.8,58
818,62.476,shopping bag,0.632,266.2,220.5,313.7,299.8,289.9,260.2,47.5,79.2,41
818,62.476,handbag,0.607,799.3,538.7,864.0,649.0,831.7,593.9,64.7,110.3,61
818,62.476,handbag,0.289,360.9,445.9,458.1,536.8,409.5,491.4,97.2,91.0,
820,62.629,shopping bag,0.621,262.7,213.1,307.1,295.6,284.9,254.3,44.4,82.5,41
820,62.629,handbag,0.411,795.9,532.7,860.0,638.8,827.9,585.7,64.1,106.1,
820,62.629,shopping basket,0.324,133.1,390.0,186.8,490.3,159.9,440.2,53.7,100.3,
820,62.629,handbag,0.26,337.5,454.2,447.9,555.2,392.7,504.7,110.3,101.0,
822,62.782,shopping bag,0.539,259.7,207.3,305.7,293.4,282.7,250.4,46.0,86.1,41
822,62.782,handbag,0.423,789.2,527.3,851.4,630.7,820.3,579.0,62.1,103.4,61
824,62.934,handbag,0.466,785.7,521.9,849.2,625.7,817.5,573.8,63.5,103.9,61
824,62.934,shopping bag,0.459,256.9,210.9,304.6,293.1,280.7,252.0,47.7,82.2,
826,63.087,shopping bag,0.48,257.4,205.7,305.5,294.0,281.4,249.8,48.1,88.3,
826,63.087,handbag,0.422,783.4,516.4,845.6,620.4,814.5,568.4,62.2,104.0,61
826,63.087,handbag,0.289,407.7,50.6,448.2,104.3,428.0,77.4,40.5,53.6,
828,63.24,shopping bag,0.53,257.3,204.1,305.7,294.3,281.5,249.2,48.4,90.2,
828,63.24,handbag,0.44,784.0,518.2,842.4,613.1,813.2,565.6,58.3,94.9,61
828,63.24,handbag,0.312,305.1,478.3,409.9,578.4,357.5,528.4,104.7,100.2,2
828,63.24,cardboard box,0.261,205.7,251.0,286.2,370.5,245.9,310.7,80.5,119.5,2
830,63.393,handbag,0.387,789.8,510.0,847.9,608.6,818.9,559.3,58.1,98.6,
830,63.393,cardboard box,0.373,205.6,252.8,287.2,370.1,246.4,311.4,81.6,117.3,2
830,63.393,shopping bag,0.368,259.7,220.7,301.8,291.2,280.7,255.9,42.1,70.5,41
830,63.393,handbag,0.286,431.5,61.5,474.8,99.7,453.1,80.6,43.4,38.2,
832,63.545,shopping bag,0.424,258.8,217.9,301.2,290.4,280.0,254.1,42.4,72.6,41
832,63.545,handbag,0.376,796.4,506.8,853.7,608.4,825.1,557.6,57.2,101.5,61
832,63.545,cardboard box,0.328,205.7,252.0,285.8,365.6,245.8,308.8,80.0,113.6,
832,63.545,handbag,0.256,292.4,486.1,408.1,599.8,350.2,542.9,115.7,113.6,2
834,63.698,shopping bag,0.469,804.1,503.3,860.9,608.6,832.5,556.0,56.8,105.3,61
834,63.698,shopping bag,0.421,260.6,216.3,302.0,288.7,281.3,252.5,41.4,72.5,41
834,63.698,shopping bag,0.362,387.7,425.3,464.0,552.1,425.8,488.7,76.3,126.7,
834,63.698,cardboard box,0.322,206.3,249.7,284.1,356.8,245.2,303.3,77.8,107.1,
836,63.851,shopping bag,0.439,813.0,503.2,867.6,607.2,840.3,555.2,54.6,104.0,61
836,63.851,shopping bag,0.271,260.3,212.6,302.9,285.7,281.6,249.1,42.6,73.1,41
836,63.851,cardboard box,0.264,206.0,249.4,283.5,355.1,244.8,302.2,77.5,105.7,
838,64.004,shopping basket,0.396,133.4,389.1,191.2,489.8,162.3,439.4,57.8,100.7,
838,64.004,handbag,0.382,821.2,503.3,874.9,607.0,848.1,555.1,53.7,103.7,61
838,64.004,cardboard box,0.308,205.6,245.4,284.2,366.1,244.9,305.7,78.6,120.8,
840,64.156,cardboard box,0.412,205.4,249.2,285.8,368.2,245.6,308.7,80.4,118.9,
840,64.156,handbag,0.37,824.4,505.5,879.0,605.7,851.7,555.6,54.6,100.1,61
842,64.309,cardboard box,0.422,204.7,245.0,288.5,367.6,246.6,306.3,83.8,122.5,
842,64.309,handbag,0.394,828.5,509.7,882.0,605.3,855.2,557.5,53.5,95.6,61
844,64.462,shopping bag,0.564,267.6,203.6,310.3,284.9,289.0,244.2,42.7,81.3,41
844,64.462,cardboard box,0.377,204.7,244.6,288.0,366.5,246.3,305.6,83.3,121.8,
844,64.462,handbag,0.347,829.9,514.1,883.4,604.8,856.6,559.5,53.5,90.7,61
846,64.615,handbag,0.366,829.2,513.7,883.1,605.2,856.1,559.5,53.9,91.5,61
846,64.615,cardboard box,0.285,205.3,245.6,286.2,369.1,245.7,307.4,80.9,123.6,
848,64.767,handbag,0.421,828.0,508.8,881.5,605.5,854.7,557.2,53.6,96.7,61
848,64.767,cardboard box,0.27,205.4,246.7,283.0,369.3,244.2,308.0,77.7,122.6,
850,64.92,handbag,0.405,825.6,509.4,879.8,604.6,852.7,557.0,54.2,95.2,61
850,64.92,shopping bag,0.372,205.4,224.7,294.5,366.0,250.0,295.4,89.1,141.4,
852,65.073,handbag,0.477,823.5,519.7,878.1,601.8,850.8,560.8,54.6,82.0,61
852,65.073,shopping basket,0.256,133.2,389.5,193.9,490.0,163.5,439.8,60.7,100.5,
854,65.226,shopping basket,0.574,133.3,389.9,192.5,490.3,162.9,440.1,59.2,100.4,
854,65.226,shopping bag,0.507,205.0,219.8,301.3,374.4,253.1,297.1,96.3,154.6,
854,65.226,handbag,0.444,822.6,518.2,875.9,598.8,849.3,558.5,53.3,80.6,61
856,65.378,handbag,0.435,819.3,521.2,873.2,596.5,846.3,558.8,53.9,75.3,61
856,65.378,shopping bag,0.39,205.1,204.8,295.3,361.7,250.2,283.3,90.2,156.9,
856,65.378,shopping basket,0.302,133.8,391.5,187.9,490.5,160.9,441.0,54.1,99.0,
858,65.531,handbag,0.409,815.4,520.1,869.4,594.5,842.4,557.3,54.0,74.3,61
858,65.531,shopping basket,0.352,133.7,395.2,188.1,491.0,160.9,443.1,54.4,95.7,2
860,65.684,handbag,0.33,812.0,522.1,866.5,595.8,839.2,558.9,54.6,73.6,61
862,65.837,handbag,0.342,811.8,523.8,865.3,597.9,838.6,560.9,53.5,74.1,61
864,65.989,handbag,0.388,809.1,521.9,862.8,603.4,836.0,562.7,53.7,81.4,61
864,65.989,cardboard box,0.286,384.0,147.6,477.1,291.7,430.6,219.7,93.1,144.0,65
864,65.989,handbag,0.266,307.7,484.8,409.6,610.9,358.6,547.8,101.9,126.1,65
866,66.142,handbag,0.312,809.0,517.6,862.2,607.1,835.6,562.3,53.2,89.5,61
866,66.142,handbag,0.29,312.7,485.1,411.2,611.4,362.0,548.2,98.5,126.3,65
866,66.142,shopping basket,0.269,134.0,393.1,190.0,490.5,162.0,441.8,56.0,97.4,2
868,66.295,cardboard box,0.287,567.4,236.3,635.6,356.1,601.5,296.2,68.2,119.8,
868,66.295,shopping basket,0.283,134.1,391.8,188.1,490.4,161.1,441.1,54.0,98.6,2
868,66.295,handbag,0.276,808.5,522.4,862.6,607.9,835.5,565.1,54.1,85.5,61
868,66.295,handbag,0.272,310.9,484.7,411.6,611.4,361.3,548.1,100.7,126.6,65
868,66.295,cardboard box,0.26,383.9,148.0,477.4,291.6,430.7,219.8,93.5,143.6,65
870,66.448,cardboard box,0.265,383.8,147.9,477.5,293.6,430.7,220.7,93.7,145.7,65
870,66.448,cardboard box,0.252,567.1,236.4,635.4,357.1,601.3,296.8,68.3,120.7,
872,66.6,shopping bag,0.296,317.9,426.4,409.8,611.4,363.8,518.9,91.9,185.0,2
872,66.6,cardboard box,0.262,631.5,295.7,747.8,463.6,689.6,379.7,116.3,168.0,61
874,66.753,shopping bag,0.499,260.0,216.3,299.9,283.9,280.0,250.1,39.9,67.6,41
874,66.753,shopping basket,0.368,319.3,428.4,411.6,612.4,365.4,520.4,92.4,184.0,2
874,66.753,handbag,0.301,321.1,486.5,411.5,611.4,366.3,548.9,90.4,124.9,2
874,66.753,cardboard box,0.258,634.4,295.0,752.1,462.0,693.2,378.5,117.7,167.0,61
876,66.906,handbag,0.3,320.4,485.8,410.8,611.3,365.6,548.6,90.4,125.5,2
876,66.906,handbag,0.297,806.0,522.3,858.9,610.6,832.5,566.5,52.9,88.3,61
878,67.059,shopping bag,0.355,897.0,412.7,1005.4,516.4,951.2,464.5,108.4,103.8,
878,67.059,handbag,0.296,320.9,485.3,411.6,611.6,366.2,548.5,90.7,126.3,2
880,67.211,shopping bag,0.476,919.9,429.4,1031.7,538.3,975.8,483.9,111.8,108.9,
882,67.364,shopping bag,0.397,947.7,444.9,1057.9,557.4,1002.8,501.2,110.3,112.6,
882,67.364,handbag,0.326,319.3,485.2,412.4,611.1,365.8,548.1,93.1,125.9,2
884,67.517,shopping bag,0.398,976.9,465.6,1088.4,576.1,1032.7,520.9,111.4,110.5,58
884,67.517,handbag,0.305,804.7,506.5,857.1,615.3,830.9,560.9,52.4,108.8,61
884,67.517,handbag,0.301,317.8,485.8,415.4,610.2,366.6,548.0,97.6,124.4,2
886,67.67,handbag,0.425,803.0,509.2,856.2,610.2,829.6,559.7,53.2,101.0,61
886,67.67,shopping bag,0.413,1018.3,485.6,1128.3,603.2,1073.3,544.4,110.0,117.6,58
886,67.67,handbag,0.301,318.5,485.9,412.9,610.1,365.7,548.0,94.4,124.2,2
888,67.823,handbag,0.482,800.2,507.3,855.7,609.7,827.9,558.5,55.5,102.5,61
888,67.823,shopping bag,0.332,1047.9,502.6,1153.5,622.3,1100.7,562.4,105.5,119.7,58
890,67.975,handbag,0.49,800.1,507.6,855.6,609.8,827.8,558.7,55.5,102.2,61
890,67.975,shopping basket,0.349,415.4,358.9,655.3,717.5,535.3,538.2,239.9,358.6,61
892,68.128,handbag,0.444,800.0,503.0,856.0,610.3,828.0,556.7,56.0,107.3,61
