time_s,visitor_id,map_x,map_y,n_cams,cams
74.6,4,438.8,669.4,2,0;1
74.8,4,438.4,669.7,2,0;1
75.0,4,438.4,669.7,2,0;1
75.2,4,438.4,669.7,2,0;1
75.4,4,438.4,669.8,2,0;1
75.6,4,438.5,670.1,2,0;1
75.8,4,438.7,670.0,2,0;1
76.0,4,438.6,670.1,2,0;1
76.2,4,438.4,670.3,2,0;1
76.4,4,438.3,670.5,2,0;1
76.6,4,438.3,670.8,2,0;1
76.8,4,438.2,671.0,2,0;1
77.0,4,438.3,671.7,2,0;1
77.2,4,438.5,671.6,2,0;1
77.4,4,439.0,671.3,2,0;1
77.6,4,438.6,671.5,2,0;1
77.8,4,438.9,671.1,2,0;1
78.0,4,439.8,669.9,2,0;1
78.2,4,439.3,670.2,2,0;1
78.4,4,440.4,669.8,2,0;1
78.6,4,449.2,664.2,2,0;1
78.8,4,443.5,668.7,2,0;1
79.0,4,444.4,668.6,2,0;1
79.2,4,454.3,662.6,2,0;1
79.4,4,451.0,666.3,2,0;1
79.6,4,447.9,668.7,2,0;1
79.8,4,445.7,669.4,2,0;1
80.0,4,444.9,669.9,2,0;1
80.2,4,444.5,670.2,2,0;1
80.4,4,444.3,671.0,2,0;1
80.6,4,444.3,671.0,2,0;1
80.8,4,444.2,671.1,2,0;1
81.0,4,443.3,671.3,2,0;1
81.2,4,444.0,670.9,2,0;1
81.4,4,445.5,670.6,2,0;1
81.6,4,445.0,671.9,2,0;1
81.8,4,446.1,672.7,2,0;1
82.0,4,449.5,673.0,2,0;1
82.2,4,451.6,672.3,2,0;1
82.4,4,460.1,668.9,2,0;1
82.6,4,453.7,664.6,2,0;1
82.8,4,458.1,661.4,2,0;1
83.0,4,459.4,661.4,2,0;1
83.2,4,457.3,664.7,2,0;1
83.4,4,452.7,668.7,2,0;1
83.6,4,449.9,665.5,2,0;1
83.8,4,445.8,660.0,2,0;1
84.0,4,444.3,657.8,2,0;1
84.2,4,440.0,670.1,2,0;1
84.4,4,444.6,670.7,2,0;1
84.6,4,455.7,667.4,2,0;1
84.8,4,444.0,671.5,2,0;1
85.0,4,449.2,667.9,2,0;1
85.2,4,456.3,664.1,2,0;1
85.4,4,452.1,664.3,2,0;1
85.6,4,445.3,664.6,2,0;1
85.8,4,443.5,666.8,2,0;1
86.0,4,438.1,668.2,2,0;1
86.2,4,435.6,668.9,2,0;1
86.4,4,435.3,669.9,2,0;1
86.6,4,435.6,669.8,2,0;1
86.8,4,435.9,669.8,2,0;1
87.0,4,435.1,669.1,2,0;1
87.2,4,434.0,668.2,2,0;1
87.4,4,413.2,669.5,2,0;1
87.6,4,433.4,661.0,2,0;1
87.8,4,422.3,662.5,2,0;1
88.0,4,422.1,664.3,2,0;1
88.2,4,425.6,664.3,2,0;1
88.4,4,425.0,664.7,2,0;1
88.6,4,424.1,663.4,2,0;1
88.8,4,430.0,665.9,2,0;1
89.0,4,439.1,668.7,2,0;1
89.2,4,444.2,666.9,2,0;1
89.4,4,430.4,668.3,2,0;1
89.6,4,419.6,667.9,2,0;1
89.8,4,416.7,668.2,2,0;1
90.0,4,417.7,667.7,2,0;1
90.2,4,420.7,666.0,2,0;1
90.4,4,432.3,665.5,2,0;1
90.6,4,429.6,666.7,2,0;1
90.8,4,426.1,668.3,2,0;1
91.0,4,427.2,667.2,2,0;1
91.2,4,427.8,666.8,2,0;1
91.4,4,426.6,667.3,2,0;1
91.6,4,426.8,666.6,2,0;1
91.8,4,430.2,669.1,2,0;1
92.0,4,421.2,671.2,2,0;1
92.2,4,422.8,669.6,2,0;1
92.4,4,422.8,668.8,2,0;1
92.6,4,424.5,668.4,2,0;1
92.8,4,421.0,669.5,2,0;1
93.0,4,422.2,669.3,2,0;1
93.2,4,428.9,668.6,2,0;1
93.4,4,427.9,669.6,2,0;1
93.6,4,427.5,672.0,2,0;1
93.8,4,424.4,674.1,2,0;1
94.0,4,424.9,672.9,2,0;1
94.2,4,429.2,672.6,2,0;1
94.4,4,425.9,673.7,2,0;1
94.6,4,430.7,672.8,2,0;1
94.8,4,426.2,674.3,2,0;1
95.0,4,431.4,673.9,2,0;1
95.2,4,424.9,677.0,2,0;1
95.4,4,425.9,677.2,2,0;1
95.6,4,426.1,676.6,2,0;1
95.8,4,430.5,675.3,2,0;1
96.0,4,432.7,673.8,2,0;1
96.2,4,428.1,673.7,2,0;1
96.4,4,420.5,673.5,2,0;1
96.6,4,413.8,674.7,2,0;1
96.8,4,460.4,666.4,2,0;1
97.0,4,484.6,662.3,1,0;1
97.2,4,483.9,658.7,1,0;1
97.4,4,483.9,658.6,1,0;1
97.6,4,483.9,658.6,1,0;1
97.8,4,483.9,658.6,1,0;1
98.0,4,482.8,653.5,1,0;1
98.2,4,482.7,653.2,1,0;1
98.4,4,481.6,653.5,1,0;1
98.6,4,481.2,653.8,1,0;1
98.8,4,480.9,654.9,1,0;1
99.0,4,482.9,656.6,1,0;1
99.2,4,484.5,657.1,1,0;1
99.4,4,486.4,658.1,1,0;1
99.6,4,486.8,658.5,1,0;1
99.8,4,483.5,659.5,1,0;1
100.0,4,471.6,658.5,1,0;1
100.2,4,463.4,662.0,1,0;1
100.4,4,453.6,663.3,1,0;1
100.6,4,445.5,663.8,1,0;1
100.8,4,427.9,659.1,1,0;1
101.0,4,413.5,658.6,1,0;1
101.2,4,408.1,659.7,1,0;1
101.4,4,407.8,659.8,1,0;1
101.6,4,407.8,659.8,1,0;1
101.8,4,410.7,665.6,1,0;1
102.0,4,416.1,667.8,1,0;1
102.2,4,417.3,667.6,1,0;1
102.4,4,421.4,666.5,1,0;1
102.6,4,425.6,665.2,1,0;1
102.8,4,430.2,663.3,1,0;1
103.0,4,426.2,643.8,1,0;1
103.2,4,412.9,599.2,1,0;1
103.4,4,412.8,599.0,1,0;1
103.6,4,428.5,651.1,1,0;1
103.8,4,428.5,655.0,1,0;1
104.0,4,427.4,658.8,1,0;1
104.2,4,422.1,660.1,1,0;1
104.4,4,421.8,660.0,1,0;1
104.6,4,423.2,659.1,1,0;1
104.8,4,429.7,657.4,1,0;1
105.0,4,449.0,659.2,1,0;1
105.2,4,460.4,661.5,1,0;1
105.4,4,466.5,661.5,1,0;1
105.6,4,474.7,659.5,1,0;1
105.8,4,487.5,656.9,1,0;1
106.0,4,494.7,652.4,1,0;1
106.2,4,498.3,649.1,1,0;1
106.4,4,547.9,660.9,2,0;1
106.6,4,547.5,662.2,2,0;1
106.8,4,542.5,663.2,2,0;1
107.0,4,540.1,664.6,2,0;1
107.2,4,540.4,665.9,2,0;1
107.4,4,536.4,665.6,2,0;1
107.6,4,535.3,665.5,2,0;1
107.8,4,534.2,664.9,2,0;1
108.0,4,530.6,664.1,2,0;1
108.2,4,530.4,664.2,2,0;1
108.4,4,530.1,664.2,2,0;1
108.6,4,530.3,664.2,2,0;1
108.8,4,530.1,664.2,2,0;1
109.0,4,529.6,664.0,2,0;1
109.2,4,527.7,663.2,2,0;1
109.4,4,528.1,663.2,2,0;1
109.6,4,526.6,662.4,2,0;1
109.8,4,528.7,663.2,2,0;1
110.0,4,529.6,663.5,2,0;1
110.2,4,526.9,663.1,2,0;1
110.4,4,526.5,663.8,2,0;1
110.6,4,526.4,664.8,2,0;1
110.8,4,526.2,664.9,2,0;1
111.0,4,526.1,665.2,2,0;1
111.2,4,504.6,659.3,2,0;1
111.4,4,499.9,658.5,2,0;1
111.6,4,495.5,657.4,2,0;1
111.8,4,494.8,656.7,2,0;1
112.0,4,503.9,656.8,2,0;1
112.2,4,499.3,657.1,2,0;1
112.4,4,496.3,659.0,2,0;1
112.6,4,491.0,662.9,2,0;1
112.8,4,488.4,662.8,2,0;1
113.0,4,477.8,662.5,2,0;1
113.2,4,472.1,661.7,2,0;1
113.4,4,466.3,662.4,2,0;1
113.6,4,465.6,663.2,2,0;1
113.8,4,453.9,662.3,2,0;1
114.0,4,452.1,662.9,2,0;1
114.2,4,461.9,665.9,2,0;1
114.4,4,453.6,667.1,2,0;1
114.6,4,456.5,668.0,2,0;1
114.8,4,454.2,668.2,2,0;1
115.0,4,455.5,668.1,2,0;1
115.2,4,456.3,668.1,2,0;1
115.4,4,453.9,668.1,2,0;1
115.6,4,450.8,667.7,2,0;1
115.8,4,450.3,667.6,2,0;1
116.0,4,452.1,669.6,2,0;1
116.2,4,456.3,670.6,2,0;1
116.4,4,457.4,671.0,2,0;1
116.6,4,452.9,669.9,2,0;1
116.8,4,457.3,670.9,2,0;1
117.0,4,459.9,671.5,2,0;1
117.2,4,458.9,670.9,2,0;1
117.4,4,464.8,669.7,2,0;1
117.6,4,467.6,668.0,2,0;1
117.8,4,472.6,666.0,2,0;1
118.0,4,477.6,665.3,2,0;1
118.2,4,480.4,663.5,2,0;1
118.4,4,480.9,662.9,2,0;1
118.6,4,481.7,663.4,2,0;1
118.8,4,482.1,662.9,2,0;1
119.0,4,481.8,662.3,2,0;1
119.2,4,481.7,662.2,2,0;1
119.4,4,481.8,662.2,2,0;1
119.6,4,482.4,662.8,2,0;1
119.8,4,483.0,663.4,2,0;1
120.0,4,483.9,664.2,2,0;1
120.2,4,485.2,664.9,2,0;1
120.4,4,484.0,665.7,2,0;1
120.6,4,483.0,666.1,2,0;1
120.8,4,482.5,666.1,2,0;1
121.0,4,482.4,666.0,2,0;1
121.2,4,481.6,664.8,2,0;1
121.4,4,481.4,664.2,2,0;1
121.6,4,481.0,663.3,2,0;1
121.8,4,479.6,662.6,2,0;1
122.0,4,478.4,661.8,2,0;1
122.2,4,478.9,662.4,2,0;1
122.4,4,478.9,662.4,2,0;1
122.6,4,481.5,663.1,2,0;1
122.8,4,489.0,664.4,2,0;1
123.0,4,490.2,665.3,2,0;1
123.2,4,490.1,665.7,2,0;1
123.4,4,484.9,665.6,2,0;1
123.6,4,483.5,665.9,2,0;1
123.8,4,481.7,665.7,2,0;1
124.0,4,478.2,664.8,2,0;1
124.2,4,478.9,665.2,2,0;1
124.4,4,479.3,663.4,2,0;1
124.6,4,481.2,665.5,2,0;1
124.8,4,480.3,663.0,2,0;1
125.0,4,482.4,665.5,2,0;1
125.2,4,480.3,662.7,2,0;1
125.4,4,478.0,661.4,2,0;1
125.6,4,476.6,660.6,2,0;1
125.8,4,476.5,660.5,2,0;1
126.0,4,476.5,660.0,2,0;1
126.2,4,476.2,659.4,2,0;1
126.4,4,476.4,659.6,2,0;1
126.6,4,476.5,659.0,2,0;1
126.8,4,476.7,658.7,2,0;1
127.0,4,476.6,658.3,2,0;1
127.2,4,476.5,658.1,2,0;1
127.4,4,477.6,658.3,2,0;1
127.6,4,478.5,657.3,2,0;1
127.8,4,479.0,658.0,2,0;1
128.0,4,479.3,658.3,2,0;1
128.2,4,479.0,658.0,2,0;1
128.4,4,483.8,658.6,2,0;1
128.6,4,482.2,658.3,2,0;1
128.8,4,484.2,657.6,2,0;1
129.0,4,479.5,655.1,2,0;1
129.2,4,474.7,653.0,2,0;1
129.4,4,474.5,654.0,2,0;1
129.6,4,474.2,655.1,2,0;1
129.8,4,474.0,655.1,2,0;1
130.0,4,474.1,655.1,2,0;1
130.2,4,474.3,656.0,2,0;1
130.4,4,475.3,656.9,2,0;1
130.6,4,478.8,657.9,2,0;1
130.8,4,482.8,659.6,2,0;1
131.0,4,483.1,660.3,2,0;1
131.2,4,483.0,660.5,2,0;1
131.4,4,483.5,661.2,2,0;1
131.6,4,483.7,661.6,2,0;1
131.8,4,484.3,661.3,2,0;1
132.0,4,481.6,660.1,2,0;1
132.2,4,480.1,657.3,2,0;1
132.4,4,478.6,656.9,2,0;1
132.6,4,478.0,656.9,2,0;1
132.8,4,479.3,657.4,2,0;1
133.0,4,479.1,658.1,2,0;1
133.2,4,486.5,659.8,2,0;1
133.4,4,486.8,659.4,2,0;1
133.6,4,485.8,662.8,2,0;1
133.8,4,485.9,665.3,2,0;1
134.0,4,486.1,663.7,2,0;1
134.2,4,486.7,666.6,2,0;1
134.4,4,486.5,665.0,2,0;1
134.6,4,486.8,664.1,2,0;1
134.8,4,486.8,664.0,2,0;1
135.0,4,486.9,664.6,2,0;1
135.2,4,487.0,665.2,2,0;1
135.4,4,487.0,665.3,2,0;1
135.6,4,487.0,665.3,2,0;1
135.8,4,487.0,665.3,2,0;1
136.0,4,486.9,665.0,2,0;1
136.2,4,486.1,664.5,2,0;1
136.4,4,486.9,666.0,2,0;1
136.6,4,487.1,666.1,2,0;1
136.8,4,487.4,666.5,2,0;1
137.0,4,488.8,666.5,2,0;1
137.2,4,489.8,666.5,2,0;1
137.4,4,490.0,666.3,2,0;1
137.6,4,490.2,666.0,2,0;1
137.8,4,488.7,665.8,2,0;1
138.0,4,485.4,666.4,2,0;1
138.2,4,481.5,668.6,2,0;1
138.4,4,480.3,668.8,2,0;1
138.6,4,479.6,668.7,2,0;1
138.8,4,478.7,668.8,2,0;1
139.0,4,478.7,668.6,2,0;1
139.2,4,480.1,668.2,2,0;1
139.4,4,482.5,667.8,2,0;1
139.6,4,483.3,667.1,2,0;1
139.8,4,482.7,666.1,2,0;1
140.0,4,483.6,664.5,2,0;1
140.2,4,484.0,663.8,2,0;1
140.4,4,484.5,663.2,2,0;1
140.6,4,486.9,663.1,2,0;1
140.8,4,488.1,663.1,2,0;1
141.0,4,487.9,662.8,2,0;1
141.2,4,486.0,662.6,2,0;1
141.4,4,486.7,662.6,2,0;1
141.6,4,490.6,663.0,2,0;1
141.8,4,490.6,663.0,2,0;1
142.0,4,492.3,663.2,2,0;1
142.2,4,489.1,662.8,2,0;1
142.4,4,489.0,662.8,2,0;1
142.6,4,493.5,663.5,2,0;1
142.8,4,493.7,663.8,2,0;1
143.0,4,500.7,665.0,2,0;1
143.2,4,503.8,666.6,2,0;1
143.4,4,499.9,667.1,2,0;1
143.6,4,495.7,665.3,2,0;1
143.8,4,486.8,665.5,2,0;1
144.0,4,495.3,661.6,2,0;1
144.2,4,494.4,661.8,2,0;1
144.4,4,498.5,664.0,2,0;1
144.6,4,499.6,660.0,2,0;1
144.8,4,492.3,657.0,2,0;1
145.0,4,493.1,652.4,2,0;1
145.2,4,494.1,650.9,2,0;1
145.4,4,493.9,649.6,2,0;1
145.6,4,489.7,652.3,2,0;1
145.8,4,487.2,654.0,2,0;1
146.0,4,486.9,654.7,2,0;1
146.2,4,483.5,660.0,2,0;1
146.4,4,482.5,662.4,2,0;1
146.6,4,482.7,662.2,2,0;1
146.8,4,479.1,666.2,2,0;1
147.0,4,479.9,667.7,2,0;1
147.2,4,479.3,670.5,2,0;1
147.4,4,483.7,667.3,2,0;1
147.6,4,478.8,671.0,2,0;1
147.8,4,479.3,670.9,2,0;1
148.0,4,477.1,674.6,2,0;1
148.2,4,478.0,674.1,2,0;1
148.4,4,476.4,675.3,2,0;1
148.6,4,476.9,672.8,2,0;1
148.8,4,477.5,668.3,2,0;1
149.0,4,475.8,671.7,2,0;1
149.2,4,477.6,674.9,2,0;1
149.4,4,481.7,673.4,2,0;1
149.6,4,487.7,670.4,2,0;1
149.8,4,489.3,670.5,2,0;1
150.0,4,489.6,670.1,2,0;1
150.2,4,489.4,669.3,2,0;1
150.4,4,489.2,669.0,2,0;1
150.6,4,491.3,668.3,2,0;1
150.8,4,492.1,667.5,2,0;1
151.0,4,484.7,664.7,2,0;1
151.2,4,476.7,667.7,2,0;1
151.4,4,472.7,669.2,2,0;1
151.6,4,470.6,669.3,2,0;1
151.8,4,464.9,669.2,2,0;1
152.0,4,463.9,669.6,2,0;1
152.2,4,462.8,669.7,2,0;1
152.4,4,461.9,669.7,2,0;1
152.6,4,460.8,669.4,2,0;1
152.8,4,458.5,669.2,2,0;1
153.0,4,456.2,669.1,2,0;1
153.2,4,455.3,669.0,2,0;1
153.4,4,454.8,669.0,2,0;1
153.6,4,449.4,647.7,2,0;1
153.8,4,451.7,649.8,2,0;1
154.0,4,459.5,667.7,2,0;1
154.2,4,458.7,667.6,2,0;1
154.4,4,458.8,667.6,2,0;1
154.6,4,460.3,667.7,2,0;1
154.8,4,458.1,663.9,2,0;1
155.0,4,448.7,661.4,2,0;1
155.2,4,451.5,663.3,2,0;1
155.4,4,451.2,663.7,2,0;1
155.6,4,454.6,664.3,2,0;1
155.8,4,456.9,664.6,2,0;1
156.0,4,456.2,664.7,2,0;1
156.2,4,458.6,665.3,2,0;1
156.4,4,459.6,665.4,2,0;1
156.6,4,464.6,667.4,2,0;1
156.8,4,472.5,669.8,2,0;1
157.0,4,476.6,669.4,2,0;1
157.2,4,482.4,668.4,2,0;1
157.4,4,489.8,667.2,2,0;1
157.6,4,494.4,666.2,2,0;1
157.8,4,495.9,665.4,2,0;1
158.0,4,492.8,663.8,2,0;1
158.2,4,487.2,663.1,2,0;1
158.4,4,485.3,662.8,2,0;1
158.6,4,482.9,666.4,2,0;1
158.8,4,478.8,667.4,2,0;1
159.0,4,475.7,666.2,2,0;1
159.2,4,474.4,665.8,2,0;1
159.4,4,474.3,665.6,2,0;1
159.6,4,474.0,665.7,2,0;1
159.8,4,473.4,666.1,2,0;1
160.0,4,473.8,667.0,2,0;1
160.2,4,473.7,667.2,2,0;1
160.4,4,474.9,668.2,2,0;1
160.6,4,474.8,668.3,2,0;1
160.8,4,474.0,668.1,2,0;1
161.0,4,473.5,668.3,2,0;1
161.2,4,474.0,668.8,2,0;1
161.4,4,475.0,668.8,2,0;1
161.6,4,476.5,668.6,2,0;1
161.8,4,476.5,668.3,2,0;1
162.0,4,476.7,668.0,2,0;1
162.2,4,476.1,667.4,2,0;1
162.4,4,475.4,665.7,2,0;1
162.6,4,474.5,665.5,2,0;1
162.8,4,474.8,665.9,2,0;1
163.0,4,475.6,666.1,2,0;1
163.2,4,475.6,666.1,2,0;1
163.4,4,474.5,665.6,2,0;1
163.6,4,470.0,664.8,2,0;1
163.8,4,463.2,665.5,2,0;1
164.0,4,459.1,665.9,2,0;1
164.2,4,454.6,666.4,2,0;1
164.4,4,448.6,668.1,2,0;1
164.6,4,446.3,668.7,2,0;1
164.8,4,443.5,668.7,2,0;1
165.0,4,443.1,667.8,2,0;1
165.2,4,442.8,666.2,2,0;1
165.4,4,443.5,666.4,2,0;1
165.6,4,444.9,668.7,2,0;1
165.8,4,447.6,670.4,2,0;1
166.0,4,446.4,670.1,2,0;1
166.2,4,444.7,669.1,2,0;1
166.4,4,439.5,665.8,2,0;1
166.6,4,431.7,644.0,2,0;1
166.8,4,431.1,644.6,2,0;1
167.0,4,411.6,632.0,2,0;1
167.2,4,408.9,633.7,2,0;1
167.4,4,400.0,626.5,2,0;1
167.6,4,404.5,630.1,2,0;1
167.8,4,423.5,640.1,2,0;1
168.0,4,417.3,636.0,2,0;1
168.2,4,424.0,645.1,2,0;1
168.4,4,421.8,645.9,2,0;1
168.6,4,413.3,640.4,2,0;1
168.8,4,411.8,639.1,2,0;1
169.0,4,410.7,638.0,2,0;1
169.2,4,415.5,641.9,2,0;1
169.4,4,428.1,655.0,2,0;1
169.6,4,435.6,670.5,2,0;1
169.8,4,434.7,670.2,2,0;1
170.0,4,435.7,670.6,2,0;1
170.2,4,428.2,649.0,2,0;1
170.4,4,424.7,646.6,2,0;1
170.6,4,428.5,658.8,2,0;1
170.8,4,433.4,671.9,2,0;1
171.0,4,433.6,672.2,2,0;1
171.2,4,433.8,671.9,2,0;1
171.4,4,434.4,672.4,2,0;1
171.6,4,434.2,672.2,2,0;1
171.8,4,434.4,672.1,2,0;1
172.0,4,435.3,672.5,2,0;1
172.2,4,435.3,672.7,2,0;1
172.4,4,434.6,672.9,2,0;1
172.6,4,434.2,672.3,2,0;1
172.8,4,433.2,671.9,2,0;1
173.0,4,426.7,656.3,2,0;1
173.2,4,430.6,656.6,2,0;1
173.4,4,432.9,659.7,2,0;1
173.6,4,436.6,670.4,2,0;1
173.8,4,439.3,671.8,2,0;1
174.0,4,443.1,672.8,2,0;1
174.2,4,446.2,672.7,2,0;1
174.4,4,450.2,672.4,2,0;1
174.6,4,455.6,672.1,2,0;1
174.8,4,461.2,671.7,2,0;1
175.0,4,464.0,670.3,2,0;1
175.2,4,464.5,670.3,2,0;1
175.4,4,464.4,670.3,2,0;1
175.6,4,464.2,671.0,2,0;1
175.8,4,464.3,670.9,2,0;1
176.0,4,463.5,670.3,2,0;1
176.2,4,463.6,670.0,2,0;1
176.4,4,464.2,669.6,2,0;1
176.6,4,462.6,669.0,2,0;1
176.8,4,458.5,667.6,2,0;1
177.0,4,456.1,668.0,2,0;1
177.2,4,458.1,667.3,2,0;1
177.4,4,456.1,667.0,2,0;1
177.6,4,456.8,666.9,2,0;1
177.8,4,456.1,667.0,2,0;1
178.0,4,456.6,666.9,2,0;1
178.2,4,463.1,665.6,2,0;1
178.4,4,468.7,664.5,2,0;1
178.6,4,464.6,665.2,2,0;1
178.8,4,461.0,665.4,2,0;1
179.0,4,457.8,665.3,2,0;1
179.2,4,455.2,665.8,2,0;1
179.4,4,452.7,665.6,2,0;1
179.6,4,450.4,665.8,2,0;1
179.8,4,454.8,664.9,2,0;1
180.0,4,446.5,666.6,2,0;1
180.2,4,446.6,667.3,2,0;1
180.4,4,445.4,668.1,2,0;1
180.6,4,444.7,668.9,2,0;1
180.8,4,444.8,669.1,2,0;1
181.0,4,444.5,669.3,2,0;1
181.2,4,444.4,669.3,2,0;1
181.4,4,443.4,669.4,2,0;1
181.6,4,443.4,669.4,2,0;1
181.8,4,442.0,669.1,2,0;1
182.0,4,441.3,668.9,2,0;1
182.2,4,441.5,668.9,2,0;1
182.4,4,441.7,668.9,2,0;1
182.6,4,441.9,668.8,2,0;1
182.8,4,442.0,668.8,2,0;1
183.0,4,441.4,668.6,2,0;1
183.2,4,440.7,668.6,2,0;1
183.4,4,440.7,668.6,2,0;1
183.6,4,440.6,668.6,2,0;1
183.8,4,439.9,667.8,2,0;1
184.0,4,441.2,667.3,2,0;1
184.2,4,442.1,667.0,2,0;1
184.4,4,442.8,666.8,2,0;1
184.6,4,443.5,666.7,2,0;1
184.8,4,446.7,666.6,2,0;1
185.0,4,447.7,667.1,2,0;1
185.2,4,446.6,667.6,2,0;1
185.4,4,447.8,668.0,2,0;1
185.6,4,449.4,668.6,2,0;1
185.8,4,449.9,668.7,2,0;1
186.0,4,449.7,669.7,2,0;1
186.2,4,449.4,669.9,2,0;1
186.4,4,448.7,670.0,2,0;1
186.6,4,445.4,672.0,2,0;1
186.8,4,445.3,673.8,2,0;1
187.0,4,442.6,671.3,2,0;1
187.2,4,450.5,669.6,2,0;1
187.4,4,450.3,669.5,2,0;1
187.6,4,450.8,669.4,2,0;1
187.8,4,450.5,669.4,2,0;1
188.0,4,450.4,669.4,2,0;1
188.2,4,451.6,669.5,2,0;1
188.4,4,452.5,669.2,2,0;1
188.6,4,452.4,669.1,2,0;1
188.8,4,451.2,669.0,2,0;1
189.0,4,450.1,668.9,2,0;1
189.2,4,449.6,669.0,2,0;1
189.4,4,449.1,668.9,2,0;1
189.6,4,448.3,669.0,2,0;1
189.8,4,443.3,673.7,2,0;1
190.0,4,442.4,674.2,2,0;1
190.2,4,443.4,672.6,2,0;1
190.4,4,447.6,670.6,2,0;1
190.6,4,445.5,671.2,2,0;1
190.8,4,449.5,670.7,2,0;1
191.0,4,447.3,671.1,2,0;1
191.2,4,446.1,671.3,2,0;1
191.4,4,446.1,671.3,2,0;1
191.6,4,447.1,671.1,2,0;1
191.8,4,445.5,671.4,2,0;1
192.0,4,447.5,670.8,2,0;1
192.2,4,446.6,671.0,2,0;1
192.4,4,445.7,671.4,2,0;1
192.6,4,445.6,671.4,2,0;1
192.8,4,445.6,671.5,2,0;1
193.0,4,440.7,672.5,2,0;1
193.2,4,449.8,670.7,2,0;1
193.4,4,450.4,670.6,2,0;1
193.6,4,449.4,670.8,2,0;1
193.8,4,452.2,670.3,2,0;1
194.0,4,452.9,670.1,2,0;1
194.2,4,451.9,670.5,2,0;1
194.4,4,450.2,671.1,2,0;1
194.6,4,454.1,670.5,2,0;1
194.8,4,458.5,671.1,2,0;1
195.0,4,458.3,671.7,2,0;1
195.2,4,459.4,671.5,2,0;1
195.4,4,461.9,670.9,2,0;1
195.6,4,460.9,671.2,2,0;1
195.8,4,461.9,670.9,2,0;1
196.0,4,468.6,669.0,2,0;1
196.2,4,460.3,671.4,2,0;1
196.4,4,456.4,671.3,2,0;1
196.6,4,457.0,671.0,2,0;1
196.8,4,459.1,671.3,2,0;1
197.0,4,460.3,671.2,2,0;1
197.2,4,461.0,671.1,2,0;1
197.4,4,460.7,671.1,2,0;1
197.6,4,461.3,671.0,2,0;1
197.8,4,461.0,671.1,2,0;1
198.0,4,460.9,670.8,2,0;1
198.2,4,460.8,669.6,2,0;1
198.4,4,461.0,668.0,2,0;1
198.6,4,461.0,668.0,2,0;1
198.8,4,461.4,667.9,2,0;1
199.0,4,462.3,668.5,2,0;1
199.2,4,462.9,669.9,2,0;1
199.4,4,462.6,671.7,2,0;1
199.6,4,462.8,671.7,2,0;1
199.8,4,463.2,671.6,2,0;1
200.0,4,463.3,671.6,2,0;1
200.2,4,463.7,671.5,2,0;1
200.4,4,463.8,671.5,2,0;1
200.6,4,463.8,671.5,2,0;1
200.8,4,463.4,671.6,2,0;1
201.0,4,462.7,671.9,2,0;1
201.2,4,462.5,672.0,2,0;1
201.4,4,462.3,672.2,2,0;1
201.6,4,461.8,672.3,2,0;1
201.8,4,461.3,672.5,2,0;1
202.0,4,458.4,673.4,2,0;1
202.2,4,458.1,673.5,2,0;1
202.4,4,457.5,673.7,2,0;1
202.6,4,460.8,672.6,2,0;1
202.8,4,463.6,671.8,2,0;1
203.0,4,463.3,671.9,2,0;1
203.2,4,462.8,672.0,2,0;1
203.4,4,462.1,672.3,2,0;1
203.6,4,463.5,671.8,2,0;1
203.8,4,461.6,672.4,2,0;1
204.0,4,461.0,672.6,2,0;1
204.2,4,456.4,671.9,2,0;1
204.4,4,453.8,671.9,2,0;1
204.6,4,453.2,672.0,2,0;1
204.8,4,453.1,671.5,2,0;1
205.0,4,450.7,671.7,2,0;1
205.2,4,449.3,671.8,2,0;1
205.4,4,449.8,671.7,2,0;1
205.6,4,450.3,671.4,2,0;1
205.8,4,449.1,671.3,2,0;1
206.0,4,450.3,670.5,2,0;1
206.2,4,450.2,670.1,2,0;1
206.4,4,449.9,670.1,2,0;1
206.6,4,449.2,670.1,2,0;1
206.8,4,448.7,670.2,2,0;1
207.0,4,447.0,670.5,2,0;1
207.2,4,444.6,670.9,2,0;1
207.4,4,443.5,671.1,2,0;1
207.6,4,443.0,671.2,2,0;1
207.8,4,439.7,671.8,2,0;1
208.0,4,449.8,670.1,2,0;1
208.2,4,450.2,670.2,2,0;1
208.4,4,450.3,670.6,2,0;1
208.6,4,449.9,670.9,2,0;1
208.8,4,451.9,670.7,2,0;1
209.0,4,451.6,670.7,2,0;1
209.2,4,451.8,670.7,2,0;1
209.4,4,437.1,672.7,2,0;1
209.6,4,424.5,674.4,2,0;1
209.8,4,429.7,673.6,2,0;1
210.0,4,433.9,673.0,2,0;1
210.2,4,435.6,672.8,2,0;1
210.4,4,428.0,673.8,2,0;1
210.6,4,419.6,675.0,2,0;1
210.8,4,415.9,675.5,2,0;1
211.0,4,418.9,675.0,2,0;1
211.2,4,420.8,674.7,2,0;1
211.4,4,421.3,674.6,2,0;1
211.6,4,421.9,674.5,2,0;1
211.8,4,423.0,674.3,2,0;1
212.0,4,426.6,673.7,2,0;1
212.2,4,425.4,673.1,2,0;1
212.4,4,422.3,672.3,2,0;1
212.6,4,422.7,672.3,2,0;1
212.8,4,422.2,673.0,2,0;1
213.0,4,418.9,674.4,2,0;1
213.2,4,429.9,674.4,2,0;1
213.4,4,438.1,673.7,2,0;1
213.6,4,441.8,673.4,2,0;1
213.8,4,441.0,674.3,2,0;1
214.0,4,434.7,675.3,2,0;1
